20181018,65.4026000,65.4026000,65.4026000,65.4026000
20181019,65.7238000,65.7238000,65.7238000,65.7238000
20181020,65.8140000,65.8140000,65.8140000,65.8140000
20181023,65.3065000,65.3065000,65.3065000,65.3065000
20181024,65.3101000,65.3101000,65.3101000,65.3101000
20181025,65.6299000,65.6299000,65.6299000,65.6299000
20181026,65.7476000,65.7476000,65.7476000,65.7476000
20181027,65.6345000,65.6345000,65.6345000,65.6345000
20181030,65.8129000,65.8129000,65.8129000,65.8129000
20181031,65.7742000,65.7742000,65.7742000,65.7742000
20181101,65.5962000,65.5962000,65.5962000,65.5962000
20181102,65.6517000,65.6517000,65.6517000,65.6517000
20181103,65.5799000,65.5799000,65.5799000,65.5799000
20181107,65.9912000,65.9912000,65.9912000,65.9912000
20181108,66.0918000,66.0918000,66.0918000,66.0918000
20181109,66.2155000,66.2155000,66.2155000,66.2155000
20181110,66.8497000,66.8497000,66.8497000,66.8497000
20181113,67.5238000,67.5238000,67.5238000,67.5238000
20181114,67.6812000,67.6812000,67.6812000,67.6812000
20181115,67.9975000,67.9975000,67.9975000,67.9975000
20181116,66.6159000,66.6159000,66.6159000,66.6159000
20181117,65.9931000,65.9931000,65.9931000,65.9931000
20181120,66.0081000,66.0081000,66.0081000,66.0081000
20181121,65.5871000,65.5871000,65.5871000,65.5871000
20181122,65.9485000,65.9485000,65.9485000,65.9485000
20181123,65.6067000,65.6067000,65.6067000,65.6067000
20181124,65.6664000,65.6664000,65.6664000,65.6664000
20181127,66.5072000,66.5072000,66.5072000,66.5072000
20181128,66.7800000,66.7800000,66.7800000,66.7800000
20181129,66.9436000,66.9436000,66.9436000,66.9436000
20181130,66.6342000,66.6342000,66.6342000,66.6342000
20181201,66.5335000,66.5335000,66.5335000,66.5335000
20181204,66.2921000,66.2921000,66.2921000,66.2921000
20181205,66.4467000,66.4467000,66.4467000,66.4467000
20181206,66.8242000,66.8242000,66.8242000,66.8242000
20181207,66.7377000,66.7377000,66.7377000,66.7377000
20181208,66.9227000,66.9227000,66.9227000,66.9227000
20181211,66.2416000,66.2416000,66.2416000,66.2416000
20181212,66.5022000,66.5022000,66.5022000,66.5022000
20181213,66.4225000,66.4225000,66.4225000,66.4225000
20181214,66.2550000,66.2550000,66.2550000,66.2550000
20181215,66.4337000,66.4337000,66.4337000,66.4337000
20181218,66.6208000,66.6208000,66.6208000,66.6208000
20181219,66.7454000,66.7454000,66.7454000,66.7454000
20181220,67.1121000,67.1121000,67.1121000,67.1121000
20181221,67.3710000,67.3710000,67.3710000,67.3710000
20181222,68.0085000,68.0085000,68.0085000,68.0085000
20181225,68.4073000,68.4073000,68.4073000,68.4073000
20181226,68.7448000,68.7448000,68.7448000,68.7448000
20181227,68.8865000,68.8865000,68.8865000,68.8865000
20181228,68.8762000,68.8762000,68.8762000,68.8762000
20181229,69.5218000,69.5218000,69.5218000,69.5218000
20181230,69.4706000,69.4706000,69.4706000,69.4706000
20190110,67.0795000,67.0795000,67.0795000,67.0795000
20190111,66.8605000,66.8605000,66.8605000,66.8605000
20190112,66.9167000,66.9167000,66.9167000,66.9167000
20190115,67.1920000,67.1920000,67.1920000,67.1920000
20190116,67.0820000,67.0820000,67.0820000,67.0820000
